"gene;AN;origin;antibiotic"
"Tetracycline_resistance_protein_TetO;KU546055.1;feces;TGC"
"Extended-spectrum_beta-lactamase_PER-1;KU546089.1;feces;ATM"
"Chloramphenicol_acetyltransferase_3;KU546092.1;feces;CHL"
"Chloramphenicol_acetyltransferase;KU546093.1;feces;CHL"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU546103.1;feces;GEN"
"Beta-lactamase;KU546206.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU546220.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU546225.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU546231.1;feces;AMX"
"Beta-lactamase_SHV-1;KU546246.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU546252.1;feces;AMX"
"Beta-lactamase;KU546258.1;feces;AMX"
"Chloramphenicol_acetyltransferase_3;KU546267.1;feces;CHL"
"Chloramphenicol_acetyltransferase;KU546268.1;feces;CHL"
"Chloramphenicol_acetyltransferase;KU546271.1;feces;CHL"
"Extended-spectrum_beta-lactamase_PER-1;KU546292.1;feces;CAZ"
"Extended-spectrum_beta-lactamase_PER-1;KU546294.1;feces;CAZ"
"Extended-spectrum_beta-lactamase_PER-1;KU546295.1;feces;CAZ"
"Beta-lactamase_Toho-1;KU546296.1;feces;CAZ"
"2''-aminoglycoside_nucleotidyltransferase;KU546298.1;feces;GEN"
"SPBc2_prophage-derived_aminoglycoside_N(3')-acetyltransferase-like_protein_YokD;KU546299.1;feces;GEN"
"Beta-lactamase_TEM;KU546320.1;feces;PEN"
"Beta-lactamase_TEM;KU546329.1;feces;PEN"
"Beta-lactamase_SHV-1;KU546334.1;feces;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU546356.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU546369.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(M);KU546373.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU546375.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(Q);KU546379.1;feces;TET"
"Beta-lactamase;KU546390.1;feces;AMX"
"Beta-lactamase_SHV-2;KU546394.1;feces;AMX"
"Beta-lactamase_SHV-1;KU546397.1;feces;AMX"
"Chloramphenicol_acetyltransferase;KU546417.1;feces;CHL"
"Extended-spectrum_beta-lactamase_PER-1;KU546460.1;feces;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU546486.1;feces;TET"
"Tetracycline_resistance_protein%2C_class_C;KU546496.1;feces;TGC"
"Beta-lactamase;KU546517.1;feces;AMX"
"putative_beta-lactamase_YbxI;KU546524.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU546527.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU546530.1;feces;AMX"
"Beta-lactamase;KU546538.1;feces;AMX"
"Chloramphenicol_acetyltransferase_3;KU546561.1;feces;CHL"
"Beta-lactamase;KU546585.1;feces;PEN"
"Extended-spectrum_beta-lactamase_PER-1;KU546596.1;feces;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU546605.1;feces;TET"
"Tetracycline_resistance_protein%2C_class_C;KU546606.1;feces;TET"
"Tetracycline_resistance_protein_TetM_from_transposon_TnFO1;KU546613.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU546620.1;feces;TET"
"Extended-spectrum_beta-lactamase_PER-1;KU546631.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU546632.1;feces;AMX"
"Beta-lactamase;KU546633.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU546634.1;feces;AMX"
"Beta-lactamase_OXA-10;KU546638.1;feces;AMX"
"chloramphenicol_efflux_MFS_transporter_CmlA1;KU546654.1;feces;CHL"
"Extended-spectrum_beta-lactamase_PER-1;KU546669.1;feces;CAZ"
"Beta-lactamase;KU546676.1;feces;PEN"
"Extended-spectrum_beta-lactamase_PER-1;KU546677.1;feces;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU546681.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_TetB(P);KU546683.1;feces;TET"
"Extended-spectrum_beta-lactamase_PER-1;KU546684.1;feces;AMX"
"Beta-lactamase;KU546685.1;feces;AMX"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU546690.1;feces;GEN"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU546692.1;feces;GEN"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU546698.1;feces;GEN"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU546700.1;feces;GEN"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU546707.1;feces;GEN"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU546708.1;feces;GEN"
"putative_beta-lactamase_YbxI;KU546743.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU546746.1;feces;AMX"
"Beta-lactamase;KU546748.1;feces;AMX"
"Chloramphenicol_acetyltransferase_3;KU546775.1;feces;CHL"
"Chloramphenicol_acetyltransferase;KU546776.1;feces;CHL"
"Chloramphenicol_acetyltransferase;KU546782.1;feces;CHL"
"Chloramphenicol_acetyltransferase;KU546786.1;feces;CHL"
"Extended-spectrum_beta-lactamase_PER-1;KU546805.1;feces;CAZ"
"Beta-lactamase;KU546808.1;feces;PEN"
"Beta-lactamase;KU546811.1;feces;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU546818.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(Q);KU546821.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU546826.1;feces;TET"
"Extended-spectrum_beta-lactamase_PER-1;KU546830.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU546850.1;feces;ATM"
"Chloramphenicol_acetyltransferase_3;KU546857.1;feces;CHL"
"Extended-spectrum_beta-lactamase_PER-1;KU546863.1;feces;CAZ"
"Beta-lactamase_TEM;KU546865.1;feces;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU546869.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU546873.1;feces;TET"
"Extended-spectrum_beta-lactamase_PER-1;KU546887.1;feces;AMX"
"putative_beta-lactamase_YbxI;KU546892.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU546897.1;feces;ATM"
"Chloramphenicol_acetyltransferase;KU546899.1;feces;CHL"
"Chloramphenicol_acetyltransferase;KU546900.1;feces;CHL"
"Chloramphenicol_acetyltransferase;KU546902.1;feces;CHL"
"Chloramphenicol_acetyltransferase;KU546907.1;feces;CHL"
"Extended-spectrum_beta-lactamase_PER-1;KU546919.1;feces;CAZ"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU546924.1;feces;GEN"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU546928.1;feces;GEN"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU546929.1;feces;GEN"
"Tetracycline_resistance_protein_TetO;KU546937.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU546938.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU546939.1;feces;TET"
"Beta-lactamase;KU546949.1;feces;AMX"
"Chloramphenicol_acetyltransferase;KU546959.1;feces;CHL"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU546971.1;feces;TET"
"Extended-spectrum_beta-lactamase_PER-1;KU546997.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU547004.1;feces;CAZ"
"tetracycline_resistance_ribosomal_protection_protein_Tet(Q);KU547019.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU547023.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU547024.1;feces;TET"
"Beta-lactamase;KU547034.1;latrine;AMX"
"Beta-lactamase_OXA-133;KU547038.1;latrine;AMX"
"Beta-lactamase;KU547039.1;latrine;AMX"
"Beta-lactamase;KU547042.1;latrine;AMX"
"chloramphenicol_efflux_MFS_transporter_CmlA1;KU547045.1;latrine;CHL"
"chloramphenicol_efflux_MFS_transporter_CmlA1;KU547048.1;latrine;CHL"
"Chloramphenicol_acetyltransferase;KU547059.1;latrine;CHL"
"Beta-lactamase;KU547074.1;latrine;PEN"
"Beta-lactamase_OXA-133;KU547076.1;latrine;PEN"
"Beta-lactamase_1;KU547077.1;latrine;PEN"
"Beta-lactamase_OXA-2;KU547078.1;latrine;PEN"
"Beta-lactamase;KU547080.1;latrine;PEN"
"Beta-lactamase;KU547084.1;latrine;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU547093.1;latrine;TET"
"Tetracycline_resistance_protein%2C_class_C;KU547106.1;latrine;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(M);KU547111.1;latrine;TET"
"Tetracycline_repressor_protein_class_A_from_transposon_1721;KU547113.1;latrine;TET"
"Tetracycline_resistance_protein%2C_class_B;KU547117.1;latrine;TET"
"Tetracycline_resistance_protein%2C_class_C;KU547120.1;latrine;TET"
"tetracycline_efflux_MFS_transporter_Tet(L);KU547126.1;latrine;TET"
"Beta-lactamase;KU547136.1;latrine;AMX"
"chloramphenicol_efflux_MFS_transporter_CmlA1;KU547150.1;latrine;CHL"
"Gentamicin_3-N-acetyltransferase;KU547157.1;latrine;GEN"
"Beta-lactamase;KU547158.1;latrine;PEN"
"Beta-lactamase;KU547163.1;latrine;PEN"
"Beta-lactamase;KU547192.1;feces;AMX"
"Beta-lactamase;KU547195.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU547211.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU547217.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU547234.1;feces;ATM"
"Extended-spectrum_beta-lactamase_PER-1;KU547235.1;feces;ATM"
"Chloramphenicol_acetyltransferase;KU547239.1;feces;CHL"
"Chloramphenicol_acetyltransferase;KU547240.1;feces;CHL"
"Chloramphenicol_acetyltransferase_3;KU547241.1;feces;CHL"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU547273.1;feces;GEN"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU547275.1;feces;GEN"
"Beta-lactamase;KU547283.1;feces;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(Q);KU547316.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU547317.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU547323.1;feces;TET"
"Tetracycline_resistance_protein_TetM_from_transposon_TnFO1;KU547336.1;feces;TGC"
"Chloramphenicol_acetyltransferase;KU547345.1;feces;CHL"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU547352.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU547355.1;feces;TET"
"Beta-lactamase;KU547393.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU547400.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU547402.1;feces;AMX"
"Chloramphenicol_acetyltransferase_3;KU547410.1;feces;CHL"
"Chloramphenicol_acetyltransferase;KU547411.1;feces;CHL"
"Chloramphenicol_acetyltransferase;KU547415.1;feces;CHL"
"Extended-spectrum_beta-lactamase_PER-1;KU547430.1;feces;PEN"
"Tetracycline_resistance_protein_TetO;KU547432.1;feces;TET"
"Tetracycline_resistance_protein_TetO;KU547444.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(32);KU547446.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU547447.1;feces;TET"
"Beta-lactamase;KU547455.1;feces;AMX"
"Chloramphenicol_acetyltransferase;KU547459.1;feces;CHL"
"Beta-lactamase;KU547469.1;feces;PEN"
"Extended-spectrum_beta-lactamase_PER-1;KU547524.1;feces;AMX"
"Beta-lactamase;KU547525.1;feces;AMX"
"Beta-lactamase;KU547568.1;feces;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU547577.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(Q);KU547580.1;feces;TET"
"Extended-spectrum_beta-lactamase_PER-1;KU547582.1;feces;AMX"
"Beta-lactamase;KU547585.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU547593.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU547594.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU547595.1;feces;AMX"
"Beta-lactamase;KU547600.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU547603.1;feces;ATM"
"Extended-spectrum_beta-lactamase_PER-1;KU547618.1;feces;CAZ"
"Beta-lactamase;KU547623.1;feces;PEN"
"Extended-spectrum_beta-lactamase_PER-1;KU547624.1;feces;PEN"
"Tetracycline_resistance_protein_TetO;KU547629.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU547630.1;feces;TET"
"Beta-lactamase;KU547653.1;feces;PEN"
"Extended-spectrum_beta-lactamase_PER-1;KU547663.1;feces;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU547684.1;feces;ATM"
"Extended-spectrum_beta-lactamase_PER-1;KU547691.1;feces;CAZ"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU547692.1;feces;GEN"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU547701.1;feces;GEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(32);KU547704.1;feces;TET"
"Tetracycline_resistance_protein_TetO;KU547706.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU547708.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU547709.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(Q);KU547713.1;feces;TET"
"Metallo-beta-lactamase_L1_type_3;KU547720.1;latrine;AMX"
"Metallo-beta-lactamase_L1_type_3;KU547721.1;latrine;AMX"
"putative_beta-lactamase_YbxI;KU547733.1;latrine;PEN"
"Beta-lactamase_OXA-133;KU547735.1;latrine;PEN"
"Metallo-beta-lactamase_L1_type_3;KU547743.1;latrine;TZP"
"putative_beta-lactamase_YbxI;KU547748.1;latrine;PIP"
"Tetracycline_resistance_protein%2C_class_C;KU547751.1;latrine;TET"
"Extended-spectrum_beta-lactamase_PER-1;KU547756.1;latrine;AMX"
"Chloramphenicol_acetyltransferase;KU547759.1;latrine;CHL"
"chloramphenicol_efflux_MFS_transporter_CmlA1;KU547760.1;latrine;CHL"
"Beta-lactamase;KU547776.1;latrine;PEN"
"Extended-spectrum_beta-lactamase_PER-1;KU547790.1;latrine;PEN"
"Beta-lactamase;KU547808.1;latrine;PIP"
"Beta-lactamase;KU547813.1;latrine;PIP"
"Tetracycline_resistance_protein%2C_class_C;KU547838.1;latrine;TET"
"Beta-lactamase_OXA-2;KU547858.1;latrine;AMX"
"Beta-lactamase;KU547859.1;latrine;AMX"
"Beta-lactamase;KU547860.1;latrine;AMX"
"Beta-lactamase;KU547881.1;latrine;PEN"
"Beta-lactamase;KU547894.1;latrine;PEN"
"Beta-lactamase;KU547910.1;latrine;PEN"
"Beta-lactamase;KU547912.1;latrine;PEN"
"Beta-lactamase;KU547931.1;latrine;PIP"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU547935.1;latrine;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU547937.1;latrine;TET"
"Tetracycline_resistance_protein_TetM_from_transposon_TnFO1;KU547942.1;latrine;TET"
"Beta-lactamase;KU547957.1;latrine;AMX"
"Chloramphenicol_acetyltransferase;KU547990.1;latrine;CHL"
"Extended-spectrum_beta-lactamase_PER-1;KU548021.1;latrine;CTX"
"Beta-lactamase;KU548035.1;latrine;PEN"
"Beta-lactamase_OXY-1;KU548037.1;latrine;PEN"
"Beta-lactamase;KU548040.1;latrine;PEN"
"Beta-lactamase_OXA-10;KU548046.1;latrine;TZP"
"Extended-spectrum_beta-lactamase_PER-1;KU548063.1;latrine;PIP"
"Beta-lactamase_OXA-2;KU548071.1;latrine;PIP"
"Beta-lactamase;KU548080.1;latrine;PIP"
"Beta-lactamase;KU548092.1;latrine;PIP"
"Beta-lactamase;KU548124.1;latrine;AMX"
"Beta-lactamase;KU548126.1;latrine;AMX"
"Beta-lactamase;KU548132.1;latrine;AMX"
"Beta-lactamase;KU548133.1;latrine;AMX"
"chloramphenicol_efflux_MFS_transporter_CmlA1;KU548155.1;latrine;CHL"
"Beta-lactamase;KU548159.1;latrine;CAZ"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU548161.1;latrine;GEN"
"Beta-lactamase;KU548165.1;latrine;PEN"
"Beta-lactamase;KU548168.1;latrine;PEN"
"Beta-lactamase;KU548177.1;latrine;PEN"
"Beta-lactamase;KU548182.1;latrine;PEN"
"Beta-lactamase;KU548185.1;latrine;TZP"
"Tetracycline_resistance_protein%2C_class_C;KU548191.1;latrine;TET"
"Tetracycline_resistance_protein%2C_class_B;KU548194.1;latrine;TET"
"Tetracycline_resistance_protein_TetM_from_transposon_TnFO1;KU548284.1;latrine;TET"
"Beta-lactamase;KU548288.1;latrine;AMX"
"Beta-lactamase;KU548300.1;latrine;AMX"
"Beta-lactamase;KU548305.1;latrine;AMX"
"Pentapeptide_repeat_protein;KU548326.1;latrine;CIP"
"Beta-lactamase;KU548341.1;latrine;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU548356.1;latrine;TET"
"Tetracycline_resistance_protein%2C_class_C;KU548358.1;latrine;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU548364.1;latrine;TET"
"Tetracycline_resistance_protein%2C_class_C;KU548366.1;latrine;TET"
"Tetracycline_resistance_protein_TetO;KU548373.1;latrine;TET"
"Tetracycline_resistance_protein%2C_class_C;KU548378.1;latrine;TET"
"Tetracycline_resistance_protein_TetM_from_transposon_TnFO1;KU548379.1;latrine;TET"
"Beta-lactamase_OXA-2;KU548387.1;soil;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU548405.1;soil;ATM"
"Chloramphenicol_acetyltransferase;KU548431.1;soil;CHL"
"Chloramphenicol_acetyltransferase;KU548439.1;soil;CHL"
"chloramphenicol_efflux_MFS_transporter_CmlB1;KU548442.1;soil;CHL"
"Bifunctional_AAC/APH;KU548476.1;soil;GEN"
"Beta-lactamase_OXA-1;KU548485.1;soil;PIP"
"Beta-lactamase;KU548492.1;soil;PIP"
"Beta-lactamase;KU548546.1;soil;AMX"
"Beta-lactamase_OXA-2;KU548547.1;soil;AMX"
"Beta-lactamase;KU548550.1;soil;AMX"
"Chloramphenicol_acetyltransferase;KU548556.1;soil;CHL"
"Beta-lactamase;KU548562.1;soil;PEN"
"Metallo-beta-lactamase_L1_type_3;KU548573.1;soil;TZP"
"Beta-lactamase;KU548577.1;soil;PIP"
"Chloramphenicol_acetyltransferase;KU548586.1;soil;CHL"
"Chloramphenicol_acetyltransferase;KU548587.1;soil;CHL"
"Beta-lactamase_OXA-133;KU548588.1;soil;PEN"
"Metallo-beta-lactamase_L1_type_3;KU548622.1;soil;TZP"
"Beta-lactamase_OXA-2;KU548658.1;soil;PIP"
"Beta-lactamase_PSE-4;KU548669.1;soil;AMX"
"Extended-spectrum_beta-lactamase_PER-1;KU548670.1;soil;AMX"
"Beta-lactamase;KU548678.1;soil;CTX"
"SPBc2_prophage-derived_aminoglycoside_N(3')-acetyltransferase-like_protein_YokD;KU548683.1;soil;GEN"
"SPBc2_prophage-derived_aminoglycoside_N(3')-acetyltransferase-like_protein_YokD;KU548684.1;soil;GEN"
"Extended-spectrum_beta-lactamase_PER-1;KU548696.1;soil;TZP"
"Metallo-beta-lactamase_type_2;KU548697.1;soil;TZP"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU548774.1;feces;GEN"
"Beta-lactamase_SHV-1;KU548798.1;feces;PEN"
"Beta-lactamase_TEM;KU548800.1;feces;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU548830.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU548833.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(Q);KU548837.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(Q);KU548862.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU548866.1;feces;TET"
"Beta-lactamase;KU548878.1;feces;AMX"
"Beta-lactamase;KU548903.1;feces;CTX"
"Beta-lactamase;KU548922.1;feces;PEN"
"Beta-lactamase_TEM;KU548939.1;feces;PIP"
"Tetracycline_resistance_protein%2C_class_C;KU548943.1;feces;TGC"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU548957.1;feces;GEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU548973.1;feces;TET"
"tetracycline_efflux_MFS_transporter_Tet(L);KU548974.1;feces;TET"
"Beta-lactamase_SHV-1;KU548986.1;feces;AMX"
"Beta-lactamase;KU548998.1;feces;CTX"
"Beta-lactamase;KU549001.1;feces;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU549010.1;feces;TET"
"Beta-lactamase;KU549021.1;feces;AMX"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KU549029.1;feces;GEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(M);KU549038.1;feces;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KU549044.1;feces;TET"
"Chloramphenicol_acetyltransferase_3;KU545992.2;feces;CHL"
"Beta-lactamase;KC520483.1;Active_layer_soil_from_the_Arctic;PEN"
"Beta-lactamase;KC520484.1;Active_layer_soil_from_the_Arctic;PEN"
"Aminoglycoside_N(6')-acetyltransferase_type_1;KC520487.1;Active_layer_soil_from_the_Arctic;SIS"
"D-alanine--D-alanine_ligase;KU886208.1;human_saliva;CYC"
"D-alanine--D-alanine_ligase;KU886209.1;human_saliva;CYC"
"tetracycline_efflux_MFS_transporter_Tet(L);MF344584.1;human_saliva;TET"
"Aminoglycoside_3'-phosphotransferase;AY566825.1;human_saliva;KAN"
"Aminoglycoside_N(6')-acetyltransferase_type_1;GQ342986.1;human_fecal_matter;AMK"
"Extended-spectrum_beta-lactamase_PER-1;GQ343000.1;human_fecal_matter;AMX"
"Extended-spectrum_beta-lactamase_PER-1;GQ343002.1;human_fecal_matter;AMX"
"Extended-spectrum_beta-lactamase_PER-1;GQ343003.1;human_fecal_matter;AMX"
"Beta-lactamase_CTX-M-1;GQ343005.1;human_fecal_matter;AMX"
"Beta-lactamase;GQ343009.1;human_fecal_matter;AMX"
"Beta-lactamase;GQ343015.1;human_fecal_matter;AMX"
"Beta-lactamase;GQ343018.1;human_fecal_matter;AMX"
"Extended-spectrum_beta-lactamase_PER-1;GQ343035.1;human_saliva;AMX"
"Extended-spectrum_beta-lactamase_PER-1;GQ343037.1;human_fecal_matter;CAR"
"Extended-spectrum_beta-lactamase_PER-1;GQ343038.1;human_fecal_matter;CAR"
"Extended-spectrum_beta-lactamase_PER-1;GQ343039.1;human_fecal_matter;CAR"
"Extended-spectrum_beta-lactamase_PER-1;GQ343044.1;human_fecal_matter;CAR"
"Metallo-beta-lactamase_type_2;GQ343045.1;human_fecal_matter;CAR"
"Beta-lactamase;GQ343055.1;human_fecal_matter;CAR"
"Beta-lactamase;GQ343073.1;human_fecal_matter;CDR"
"Chloramphenicol_acetyltransferase_3;GQ343078.1;human_fecal_matter;CHL"
"D-alanine--D-alanine_ligase_A;GQ343080.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase_A;GQ343081.1;human_fecal_matter;CYC"
"Vancomycin_C-type_resistance_protein_VanC;GQ343082.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343084.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase_B;GQ343085.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343087.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343092.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343094.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343095.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343097.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343098.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343099.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343100.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343103.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase_A;GQ343104.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343105.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343106.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343108.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase_B;GQ343109.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343112.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343113.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase_A;GQ343114.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase_A;GQ343116.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343117.1;human_fecal_matter;CYC"
"D-alanine--D-alanine_ligase;GQ343118.1;human_fecal_matter;CYC"
